"","X1","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V11","V12","V12.1","income","actual"
"240",244,"F",66,0.2,"1","1",0.868686868686869,0.0107885985124208,"0.75",1,48,3,"0.2","0"
"241",245,"F",53,0.2,"0","1",0.262626262626263,0.183755173178711,"1",0.949377732929701,7,6,"0.2","0"
"242",246,"F",32,0.2,"0","1",0.101010101010101,0.0240243558420368,"1",0.869925671812464,28,5,"0.2","0"
"243",247,"F",57,0.2,"1","1",0.444444444444444,0.00410023786316863,"0.25",0.986548737792519,71,3,"0.2","0"
"244",248,"F",50,0.2,"1","1",0.717171717171717,0.00819668897327727,"0.75",1,45,3,"0.2","0"
"245",249,"F",29,0.2,"1","1",0.595959595959596,0.00401188997571585,"0.5",0.983249279538905,14,2,"0.2","0"
"246",250,"F",37,0.2,"0","1",0.131313131313131,0.418030164189627,"1",0.947336923997606,24,6,"0.2","0"
"247",251,"M",45,0.2,"1","1",0.808080808080808,0.00703703921203474,"0",1,33,2,"0.2","0"
"248",252,"M",44,0.2,"1","1",0.767676767676768,0.0119063394599287,"0",1,25,2,"0.2","0"
"249",253,"F",53,0.2,"1","1",0.878787878787879,0.00887741946105027,"0.25",1,48,2,"0.2","0"
"250",254,"M",42,0.2,"1","1",0.606060606060606,0.00377629138593549,"0.5",0.983249279538905,14,2,"0.2","1"
"251",255,"M",39,0.4,"0","1",0.757575757575758,0.104452611691487,"1",1,12,4,"0.4","0"
"252",256,"F",38,0.2,"1","1",0.0808080808080808,0.00620849506747223,"0.5",0.963785796840889,42,3,"0.2","0"
"253",257,"F",69,0.2,"0","1",0.565656565656566,0.0224546390329811,"1",0.949232406140751,31,4,"0.2","0"
"254",258,"M",62,0.2,"1","1",0.0101010101010101,0.00866082112818026,"0",0.985052562417871,26,3,"0.2","0"
"255",259,"F",58,0.2,"1","1",0.878787878787879,0.00979117416937958,"0.75",1,48,3,"0.2","0"
"256",260,"M",43,0.4,"1","1",0.242424242424242,0.0057129534865449,"0.75",0.919736118746564,70,3,"0.4","0"
"257",261,"F",35,0.2,"1","1",0.191919191919192,0.00721285865592513,"0",0.904969485614647,74,3,"0.2","0"
"258",262,"M",20,0.2,"1","1",0.97979797979798,0.00677677230250313,"0",1,18,2,"0.2","0"
"259",263,"F",70,0.2,"1","1",0.545454545454545,0.00455024074789257,"0.5",0.979356270810211,2,2,"0.2","0"
"260",264,"F",62,0.2,"1","1",0.353535353535354,0.0102309200684857,"0.25",0.97212138812255,9,3,"0.2","0"
"261",265,"M",73,0.2,"1","1",0.525252525252525,0.00903650313580675,"0",0.979356270810211,2,2,"0.2","0"
"262",266,"F",56,0.2,"1","1",0.808080808080808,0.0109605271941394,"0.25",1,33,2,"0.2","0"
"263",267,"M",21,0.2,"1","1",0.212121212121212,0.00442452108373512,"0.5",0.964021615472127,6,3,"0.2","0"
"264",268,"F",29,0.2,"1","1",0.666666666666667,0.0114593416233361,"0.25",1,34,2,"0.2","0"
"265",269,"F",26,0.2,"1","1",0.131313131313131,0.00342083286655926,"0.5",0.982855013045099,46,3,"0.2","0"
"266",270,"F",57,0.2,"1","1",0.101010101010101,0.0113238913954549,"0.25",0.963785796840889,42,3,"0.2","0"
"267",271,"M",42,0.4,"1","1",0.494949494949495,0.00484585162940105,"0",0.957218167072182,3,1,"0.4","0"
"268",272,"M",47,0.4,"1","1",0.575757575757576,0.00537147008867214,"0.5",0.994578313253012,37,1,"0.4","0"
"269",273,"M",54,0.4,"0","1",0.333333333333333,0.0726931559072164,"1",0.949377732929701,7,5,"0.4","0"
"270",274,"M",74,0.2,"1","1",0.141414141414141,0.00731336572768237,"0.5",0.982855013045099,46,3,"0.2","0"
"271",275,"F",53,0.2,"1","1",0.414141414141414,0.00772555058234573,"0.25",0.967834460151608,10,3,"0.2","0"
"272",276,"F",23,0.2,"1","1",0.505050505050505,0.0100616727540403,"0.25",0.957218167072182,3,2,"0.2","0"
"273",277,"M",73,0.2,"1","1",0.0101010101010101,0.01290127586119,"0.75",0.985052562417871,26,4,"0.2","0"
"274",278,"F",67,0.2,"1","1",0.131313131313131,0.0240053803479245,"0.5",0.982855013045099,46,3,"0.2","0"
"275",279,"M",34,0.2,"1","1",0.525252525252525,0.0124810299612414,"0.75",0.979356270810211,2,3,"0.2","0"
"276",280,"F",52,0.2,"1","1",0.797979797979798,0.0116251341078948,"0",1,4,2,"0.2","0"
"277",281,"M",74,0.2,"1","1",0.101010101010101,0.00326155014833713,"0.75",0.963785796840889,42,4,"0.2","1"
"278",282,"M",47,0.2,"1","1",0.676767676767677,0.00721766888041698,"0.5",1,34,2,"0.2","0"
"279",283,"F",74,0.2,"1","1",0.94949494949495,0.0101317270615759,"0.25",1,67,2,"0.2","0"
"280",284,"M",61,0.2,"1","1",0.282828282828283,0.00476642347059015,"0",0.992853112657514,13,3,"0.2","0"
"281",285,"M",38,0.2,"1","1",0.868686868686869,0.0181842954430431,"0.5",1,48,2,"0.2","0"
"282",286,"M",71,0.2,"1","1",0.0808080808080808,0.0152266581800522,"0.25",0.963785796840889,42,3,"0.2","0"
"283",287,"M",50,0.2,"1","1",0.565656565656566,0.00717907408543182,"0",0.995238095238095,72,2,"0.2","0"
"284",288,"F",78,0.2,"1","1",0.0505050505050505,0.00783508941911426,"0.5",0.985052562417871,26,3,"0.2","0"
"285",289,"F",33,0.2,"0","0",0.292929292929293,0.0905867825934434,"1",0.0154559505409583,20,6,"0.2","0"
"286",290,"M",74,0.2,"1","1",0.848484848484849,0.010320816332538,"0.5",1,54,2,"0.2","0"
"287",291,"F",62,0.2,"1","1",0.0808080808080808,0.00598522709148631,"0.75",0.963785796840889,42,4,"0.2","0"
"288",292,"M",51,0.4,"0","0",0.101010101010101,0.141592326517642,"1",0.885634588563459,51,6,"0.4","1"
"289",293,"M",60,0.2,"1","1",0.868686868686869,0.00713263312636608,"0.5",1,48,2,"0.2","0"
"290",294,"F",77,0.2,"1","1",0.494949494949495,0.00472341832155166,"0.5",0.989976869699306,5,2,"0.2","0"
"291",295,"F",33,0.2,"1","1",0.666666666666667,0.00648760148451488,"0.5",1,34,2,"0.2","0"
"292",296,"M",51,0.2,"1","1",0.484848484848485,0.0103679007526277,"0.25",0.989976869699306,5,3,"0.2","0"
"293",297,"M",57,0.2,"1","1",0.878787878787879,0.00403733950549024,"0.5",1,48,2,"0.2","0"
"294",298,"F",28,0.2,"1","1",0.595959595959596,0.00277832586520639,"0.5",0.983249279538905,14,2,"0.2","0"
"295",299,"F",63,0.2,"1","1",0.616161616161616,0.0100293667477469,"0",0.983249279538905,14,2,"0.2","0"
"296",300,"F",60,0.2,"1","1",0.737373737373737,0.00770740780540794,"0",1,65,2,"0.2","0"
"297",301,"M",40,0.2,"1","1",0.111111111111111,0.0107777614164097,"0",0.963785796840889,42,3,"0.2","0"
"298",302,"F",40,0.2,"0","1",0.96969696969697,0.323877425986561,"1",1,12,5,"0.2","0"
"299",303,"M",64,0.2,"1","1",0.616161616161616,0.00283675008911474,"0.5",0.983249279538905,14,2,"0.2","0"
"300",304,"M",32,0.2,"1","1",0.252525252525253,0.00827304942020641,"0",0.992853112657514,13,3,"0.2","0"
"301",305,"M",37,0.2,"0","0",0.0505050505050505,0.190622011405592,"1",0.885634588563459,51,7,"0.2","0"
"302",306,"M",29,0.2,"1","1",0.464646464646465,0.00876237690448715,"0",0.989976869699306,5,3,"0.2","0"
"303",307,"M",48,0.2,"1","1",0.313131313131313,0.00770311532215853,"0",0.969899062725306,23,3,"0.2","0"
"304",308,"M",67,0.2,"1","1",0.494949494949495,0.0117871663088381,"0",0.989976869699306,5,2,"0.2","0"
"305",309,"M",38,0.2,"1","1",0.565656565656566,0.0108263434880142,"0",0.995238095238095,72,2,"0.2","0"
"306",311,"F",61,0.2,"0","0",0.111111111111111,0.0661790553958231,"1",0.885634588563459,51,7,"0.2","0"
"307",312,"F",43,0.4,"1","1",0.868686868686869,0.00669497181797754,"0",0.997014925373134,49,1,"0.4","0"
"308",313,"F",37,0.2,"1","1",0.242424242424242,0.00374875996876107,"0.75",0.964021615472127,6,4,"0.2","0"
"309",314,"F",63,0.2,"1","1",0.363636363636364,0.00904149441781419,"0",0.97212138812255,9,3,"0.2","0"
"310",315,"M",43,0.4,"1","1",0.525252525252525,0.00960385151535414,"0.75",0.957218167072182,3,2,"0.4","0"
"311",316,"F",29,0.2,"1","1",0.0404040404040404,0.00735129086403525,"0.25",0.985052562417871,26,3,"0.2","0"
"312",317,"M",37,0.2,"1","1",0.727272727272727,0.000622004140978215,"0.25",1,65,2,"0.2","0"
"313",318,"M",43,0.2,"1","1",0.0808080808080808,0.00414798851600167,"0.5",0.963785796840889,42,3,"0.2","0"
"314",319,"M",36,0.2,"1","1",0.0303030303030303,0.000990569522514815,"0.75",0.985052562417871,26,4,"0.2","0"
"315",320,"M",56,0.4,"1","1",0.272727272727273,0.0116614932202542,"0.75",0.990062111801242,41,3,"0.4","0"
"316",321,"F",58,0.2,"1","1",0.777777777777778,0.00293433777985033,"0.5",1,25,2,"0.2","0"
"317",322,"M",69,0.2,"1","1",0.282828282828283,0.00918953884042285,"0.75",0.992853112657514,13,4,"0.2","0"
"318",323,"F",76,0.2,"1","1",0.383838383838384,0.00266886935849581,"0",0.993975903614458,55,3,"0.2","0"
"319",324,"M",58,0.2,"1","1",0.616161616161616,0.012224323374101,"0",0.983249279538905,14,2,"0.2","0"
"320",325,"F",38,0.4,"1","1",0.525252525252525,0.0054067762379154,"0",0.957218167072182,3,1,"0.4","0"
"321",326,"M",46,0.2,"1","1",0.525252525252525,0.00615004045583597,"0.5",0.979356270810211,2,2,"0.2","0"
"322",327,"F",61,0.2,"1","1",0.707070707070707,0.0241996032854004,"0.25",1,22,2,"0.2","0"
"323",328,"M",62,0.2,"1","1",0.222222222222222,0.00406844177671758,"0.5",0.964021615472127,6,3,"0.2","0"
"324",329,"M",67,0.2,"1","1",0.101010101010101,0.00627599577237773,"0.5",0.963785796840889,42,3,"0.2","1"
"325",330,"F",44,0.2,"1","1",0.545454545454545,0.00945351363401976,"0",0.979356270810211,2,2,"0.2","0"
"326",331,"M",22,0.2,"1","1",0.323232323232323,0.0110810550356045,"0.5",0.989998386836587,19,3,"0.2","0"
"327",332,"M",63,0.2,"1","1",0.222222222222222,0.00357955962259263,"0",0.964021615472127,6,3,"0.2","0"
"328",333,"M",42,0.2,"0","0",0.0303030303030303,0.0745978749802353,"1",0.885634588563459,51,7,"0.2","0"
"329",334,"M",45,0.2,"1","1",0.929292929292929,0.00219104895153926,"0.25",1,8,2,"0.2","0"
"330",335,"F",59,0.2,"1","1",0.272727272727273,0.00300685200239297,"0.5",0.992853112657514,13,3,"0.2","0"
"331",337,"M",27,0.4,"1","1",0.96969696969697,0.00566810980661883,"0",0.997014925373134,49,1,"0.4","0"
"332",338,"F",57,0.2,"0","1",0.747474747474748,0.0105339962010304,"1",0.949232406140751,31,4,"0.2","0"
"333",339,"M",62,0.2,"1","1",0.333333333333333,0.00361356285918678,"0.5",0.989998386836587,19,3,"0.2","0"
"334",340,"F",34,0.2,"1","1",0.545454545454545,0.00318225170253255,"0.5",0.979356270810211,2,2,"0.2","0"
"335",341,"M",47,0.2,"0","1",0.676767676767677,0.0344473446157711,"1",0.949232406140751,31,5,"0.2","0"
"336",342,"F",25,0.2,"1","1",0.0101010101010101,0.0111486983147463,"0",0.985052562417871,26,3,"0.2","0"
"337",343,"M",20,0.2,"0","1",0.505050505050505,0.000643674170184525,"0.75",0.949232406140751,31,4,"0.2","1"
"338",344,"M",66,0.2,"1","1",0.505050505050505,0.00329460622242554,"0.5",0.957218167072182,3,2,"0.2","0"
"339",345,"F",47,0.2,"1","1",0.858585858585859,0.0109828440889625,"0",1,48,2,"0.2","0"
"340",346,"M",45,0.2,"1","1",0.414141414141414,0.0106122104309949,"0.25",0.967834460151608,10,3,"0.2","0"
"341",347,"F",60,0.2,"1","1",0.97979797979798,0.0097370691721394,"0.75",1,18,3,"0.2","0"
"342",348,"M",63,0.2,"1","1",0.303030303030303,0.0079362476482616,"0.75",0.969899062725306,23,4,"0.2","1"
"343",349,"M",63,0.2,"1","1",0.262626262626263,0.00516148123929174,"0.5",0.992853112657514,13,3,"0.2","0"
"344",350,"F",42,0.2,"1","1",0.434343434343434,0.00954168271234366,"0.75",0.986548737792519,71,4,"0.2","0"
"345",351,"M",63,0.2,"1","1",0.343434343434343,0.00581861732170256,"0.25",0.97212138812255,9,3,"0.2","0"
"346",352,"M",78,0.2,"0","1",0.96969696969697,0.0213879045617777,"1",1,12,4,"0.2","0"
"347",353,"F",29,0.2,"0","0",0.323232323232323,0.14850122564972,"1",0.929463171036205,66,7,"0.2","0"
"348",354,"M",66,0.2,"1","1",0.383838383838384,0.0085779805757782,"0",0.993975903614458,55,3,"0.2","0"
"349",355,"F",39,0.2,"0","1",0.737373737373737,0.0825081598021657,"1",0.949232406140751,31,5,"0.2","0"
"350",356,"F",60,0.2,"1","1",0.292929292929293,0.00608911542202441,"0.25",0.969899062725306,23,3,"0.2","0"
"351",357,"F",64,0.2,"1","1",0.555555555555556,0.00608520796267565,"0.5",0.979356270810211,2,2,"0.2","0"
"352",358,"F",70,0.2,"0","1",0.737373737373737,0.0719369044155806,"1",0.949232406140751,31,5,"0.2","0"
"353",359,"M",68,0.2,"1","1",0.919191919191919,0.00799148849959882,"0.5",1,38,2,"0.2","0"
"354",360,"F",70,0.2,"0","1",0.0101010101010101,0.0835804120634345,"1",0.869925671812464,28,6,"0.2","0"
"355",361,"F",23,0.2,"0","1",0.616161616161616,0.187275998134064,"1",0.949232406140751,31,5,"0.2","0"
"356",362,"F",52,0.2,"0","1",0.767676767676768,0.247782110499576,"1",1,12,5,"0.2","0"
"357",363,"F",55,0.2,"1","1",0.626262626262626,0.0103658662217731,"0.75",0.995850622406639,61,3,"0.2","0"
"358",364,"F",73,0.2,"1","1",0.151515151515152,0.00164569496072444,"0.25",0.982855013045099,46,3,"0.2","0"
"359",365,"F",27,0.2,"1","1",0.464646464646465,0.0105423906826171,"0",0.989976869699306,5,3,"0.2","0"
"360",366,"F",45,0.2,"1","1",0.282828282828283,0.0100446250319525,"0.75",0.992853112657514,13,4,"0.2","0"
"361",367,"F",77,0.2,"1","1",0.262626262626263,0.00819193507582639,"0.5",0.992853112657514,13,3,"0.2","0"
"362",368,"F",63,0.2,"1","1",0.202020202020202,0.00885657159689871,"0.25",0.974744760881247,17,3,"0.2","1"
"363",369,"M",28,0.4,"0","1",0.95959595959596,0.126642526063015,"1",1,12,4,"0.4","0"
"364",370,"M",33,0.2,"1","1",0.838383838383838,0.00372064077235567,"0.25",1,54,2,"0.2","0"
"365",371,"F",54,0.2,"1","1",0.898989898989899,0.00741092874736816,"0.75",1,38,3,"0.2","0"
"366",372,"M",47,0.2,"0","0",0.313131313131313,0.0104654091019118,"1",0.0154559505409583,20,5,"0.2","0"
"367",373,"F",55,0.2,"1","1",0.323232323232323,0.00977893523862978,"0.25",0.989998386836587,19,3,"0.2","0"
"368",374,"F",65,0.2,"1","1",0.272727272727273,0.0077719708100424,"0.75",0.992853112657514,13,4,"0.2","0"
"369",375,"M",45,0.2,"1","1",0.838383838383838,0.0042713132189785,"0",1,54,2,"0.2","0"
"370",376,"M",27,0.2,"1","1",0.585858585858586,0.00456950723117709,"0.5",0.964222873900293,35,2,"0.2","0"
"371",377,"F",72,0.2,"1","1",0.353535353535354,0.00281711080237816,"0.5",0.97212138812255,9,3,"0.2","0"
"372",378,"F",46,0.2,"1","1",0.737373737373737,0.011547498478716,"0.75",1,65,3,"0.2","0"
"373",379,"F",50,0.2,"1","1",0.646464646464647,0.00553876287094174,"0",0.995850622406639,61,2,"0.2","0"
"374",380,"F",26,0.2,"1","1",0.202020202020202,0.00312338785450534,"0.5",0.964021615472127,6,3,"0.2","0"
"375",381,"M",50,0.2,"1","1",0.191919191919192,0.0107055071010241,"0.25",0.904969485614647,74,3,"0.2","0"
"376",382,"F",77,0.2,"1","1",0.525252525252525,0.0107446964930581,"0.75",0.979356270810211,2,3,"0.2","0"
"377",383,"M",62,0.2,"0","1",0.161616161616162,0.185352424682964,"1",0.869925671812464,28,6,"0.2","0"
"378",384,"F",54,0.4,"1","1",0.131313131313131,0.00650269319379503,"0",0.919736118746564,70,2,"0.4","0"
"379",385,"F",62,0.2,"1","1",0.97979797979798,0.00775587635480913,"0.25",1,18,2,"0.2","0"
"380",386,"M",44,0.2,"1","1",0.252525252525253,0.004303397421296,"0.75",0.992853112657514,13,4,"0.2","0"
"381",387,"F",43,0.2,"1","1",0.919191919191919,0.00865997400072527,"0",1,38,2,"0.2","0"
"382",388,"M",69,0.2,"1","1",0.656565656565657,0.010403418781931,"0.75",0.995424388011897,62,3,"0.2","0"
"383",389,"F",57,0.2,"1","1",0.686868686868687,0.0114613713314394,"0.25",1,34,2,"0.2","0"
"384",390,"M",80,0.2,"1","1",0.101010101010101,0.010310267449003,"0.75",0.963785796840889,42,4,"0.2","0"
"385",391,"F",35,0.2,"1","1",0.212121212121212,0.0107511068835685,"0",0.964021615472127,6,3,"0.2","0"
"386",392,"M",52,0.2,"1","1",0.242424242424242,0.0133254909900935,"0",0.964021615472127,6,3,"0.2","0"
"387",393,"M",62,0.2,"1","1",0.787878787878788,0.0050180616272282,"0.75",1,4,3,"0.2","0"
"388",394,"F",63,0.2,"0","0",0.262626262626263,0.10798237269404,"1",0.0154559505409583,20,6,"0.2","0"
"389",395,"M",71,0.2,"1","1",0.676767676767677,0.0121147574487131,"0",1,34,2,"0.2","0"
"390",396,"F",71,0.2,"1","1",0.777777777777778,0.0111146164759271,"0.25",1,25,2,"0.2","0"
"391",397,"M",29,0.2,"1","1",0.555555555555556,0.00500910982004269,"0.75",0.979356270810211,2,3,"0.2","0"
"392",399,"M",75,0.2,"0","0",0.111111111111111,0.293476590196312,"1",0.915297092288243,32,7,"0.2","0"
"393",400,"F",69,0.2,"1","1",0.757575757575758,0.00156468609218594,"0.25",1,25,2,"0.2","0"
"394",401,"F",56,0.2,"0","0",0.858585858585859,0.0975210625864939,"1",1,50,6,"0.2","0"
"395",402,"M",51,0.2,"1","1",0.222222222222222,0.0124694189162192,"0.75",0.964021615472127,6,4,"0.2","0"
"396",403,"M",71,0.2,"0","0",0.95959595959596,0.0830961993259376,"1",1,50,6,"0.2","0"
"397",404,"M",69,0.4,"1","1",0.0505050505050505,0.00438233814967407,"0.5",0.968783351120598,57,2,"0.4","0"
"398",405,"F",44,0.2,"1","1",0.474747474747475,0.0101140131125958,"0",0.989976869699306,5,3,"0.2","0"
"399",406,"F",69,0.2,"1","1",0.545454545454545,0.0126826215434522,"0.75",0.979356270810211,2,3,"0.2","0"
"400",407,"F",37,0.2,"1","1",0.686868686868687,0.00872013608352453,"0.75",1,34,3,"0.2","0"
"401",408,"M",52,0.2,"1","1",0.888888888888889,0.00536864018692658,"0",1,38,2,"0.2","0"
"402",409,"M",60,0.2,"1","1",0.171717171717172,0.00622581253402579,"0.75",0.982855013045099,46,4,"0.2","0"
"403",410,"F",66,0.2,"0","1",0.111111111111111,0.113217193428846,"1",0.869925671812464,28,6,"0.2","0"
"404",411,"F",32,0.2,"0","0",0.585858585858586,0.0988882109594683,"1",0.972802024035421,59,6,"0.2","0"
"405",412,"F",69,0.2,"0","1",0.454545454545455,0.131544467619361,"1",0.949377732929701,7,6,"0.2","0"
"406",413,"M",62,0.2,"1","1",0.96969696969697,0.00920747871062235,"0.75",1,67,3,"0.2","0"
"407",414,"M",68,0.2,"1","1",0.373737373737374,0.0148454325835848,"0.5",0.993975903614458,55,3,"0.2","0"
"408",415,"F",71,0.2,"0","1",0.909090909090909,0.049378997592662,"1",1,12,5,"0.2","0"
"409",416,"F",32,0.2,"1","1",0.616161616161616,0.0148899599758572,"0.5",0.983249279538905,14,2,"0.2","0"
"410",417,"F",61,0.2,"1","1",0.868686868686869,0.00314714888801242,"0.5",1,48,2,"0.2","0"
"411",418,"M",55,0.2,"0","0",0.636363636363636,0.252903269130935,"1",0.962264150943396,30,6,"0.2","0"
"412",419,"F",62,0.2,"1","1",0.333333333333333,0.0100240012062475,"0.75",0.989998386836587,19,4,"0.2","0"
"413",420,"M",27,0.2,"1","1",0.666666666666667,0.00325102335032796,"0.5",1,34,2,"0.2","0"
"414",421,"F",44,0.2,"1","1",0.222222222222222,0.000796043656878258,"0",0.964021615472127,6,3,"0.2","0"
"415",422,"M",33,0.2,"1","1",0.898989898989899,0.0111160306726378,"0",1,38,2,"0.2","0"
"416",423,"M",71,0.2,"1","1",0.0909090909090909,0.00862159196934837,"0.5",0.963785796840889,42,3,"0.2","0"
"417",424,"M",24,0.2,"1","1",0.101010101010101,0.0924562555281255,"1",0.00556792873051225,43,4,"0.2","1"
"418",425,"M",49,0.2,"1","1",0.686868686868687,0.00714494657354988,"0",1,34,2,"0.2","0"
"419",426,"M",74,0.2,"1","1",0.555555555555556,0.00334838301359152,"0.5",0.979356270810211,2,2,"0.2","0"
"420",427,"M",37,1,"1","1",0.606060606060606,0.0090174951223635,"0.25",0.983443708609272,36,1,"1","0"
"421",428,"F",52,0.2,"1","1",0.575757575757576,0.00446734039826689,"0.25",0.964222873900293,35,2,"0.2","0"
"422",429,"F",49,1,"1","1",0.454545454545455,0.0117138099479726,"0.5",0.989714285714286,47,2,"1","0"
"423",430,"F",59,0.2,"1","1",0.868686868686869,0.00280945820936661,"0.5",1,48,2,"0.2","0"
"424",431,"F",73,0.2,"1","1",0.535353535353535,0.00986442848921571,"0.75",0.979356270810211,2,3,"0.2","0"
"425",432,"F",55,0.2,"0","0",0.151515151515152,0.0834901738656315,"1",0.87270942408377,60,7,"0.2","0"
"426",433,"M",33,0.2,"1","1",0.282828282828283,0.00634502676801922,"0",0.992853112657514,13,3,"0.2","0"
"427",434,"F",26,0.2,"1","1",0.686868686868687,0.00937028881847674,"0",1,34,2,"0.2","0"
"428",435,"M",63,0.2,"1","1",0.98989898989899,0.0159805073779673,"0.75",1,18,3,"0.2","0"
"429",436,"F",48,0.2,"1","1",0.101010101010101,0.0137059984979315,"0.5",0.963785796840889,42,3,"0.2","0"
"430",437,"F",49,0.2,"1","1",0.161616161616162,0.00653320930703281,"0.75",0.982855013045099,46,4,"0.2","0"
"431",438,"F",30,0.2,"1","1",0.0505050505050505,0.00602026759149987,"0.5",0.985052562417871,26,3,"0.2","0"
"432",439,"F",41,0.2,"1","1",0.818181818181818,0.00782981595871988,"0.25",1,33,2,"0.2","0"
"433",440,"M",24,0.2,"1","1",0.555555555555556,0.0123596669772876,"0.75",0.979356270810211,2,3,"0.2","0"
"434",441,"M",24,0.2,"1","1",0.767676767676768,0.00458259257820918,"0",1,25,2,"0.2","0"
"435",442,"M",42,0.2,"0","1",0.101010101010101,0.00305741079084425,"0.25",0.869925671812464,28,4,"0.2","1"
"436",443,"M",37,0.2,"1","1",0.606060606060606,0.006746551797604,"0",0.983249279538905,14,2,"0.2","0"
"437",444,"F",57,0.2,"1","1",0.121212121212121,0.00960788737006483,"0",0.982855013045099,46,3,"0.2","0"
"438",445,"M",52,0.2,"1","1",0.838383838383838,0.0069165373701398,"0",1,44,2,"0.2","0"
"439",446,"F",59,0.2,"1","1",0.0101010101010101,0.0125868258587847,"0.25",0.985052562417871,26,3,"0.2","0"
"440",447,"M",20,0.2,"1","1",0.777777777777778,0.00871599134719128,"0.75",1,25,3,"0.2","0"
"441",448,"F",34,0.2,"1","1",0.0404040404040404,0.00977632674396156,"0",0.985052562417871,26,3,"0.2","0"
"442",449,"F",24,0.2,"1","1",0.898989898989899,0.00990107553517723,"0",1,38,2,"0.2","0"
"443",450,"F",70,0.2,"0","1",0.464646464646465,0.0841488357818105,"1",0.949377732929701,7,6,"0.2","0"
"444",451,"M",77,0.2,"1","1",0.121212121212121,0.00813288442980143,"0.5",0.982855013045099,46,3,"0.2","0"
"445",452,"F",61,0.2,"0","1",0.0404040404040404,0.121451168202945,"1",0.869925671812464,28,6,"0.2","0"
"446",453,"F",63,0.2,"1","1",0.818181818181818,0.0081651209745531,"0",1,33,2,"0.2","0"
"447",454,"F",76,0.2,"1","1",0.737373737373737,0.0098264304353737,"0.5",1,65,2,"0.2","0"
"448",455,"M",30,0.2,"1","1",0.101010101010101,0.00445351899786955,"0",0.963785796840889,42,3,"0.2","0"
"449",456,"M",38,0.2,"0","1",0.0101010101010101,0.0556725119885673,"1",0.869925671812464,28,6,"0.2","0"
"450",458,"M",43,0.2,"1","1",0.292929292929293,0.00493470442937454,"0.5",0.969899062725306,23,3,"0.2","0"
"451",459,"F",31,0.2,"1","1",0.606060606060606,0.014943746706655,"0.5",0.983249279538905,14,2,"0.2","0"
"452",460,"F",27,0.2,"1","1",0.666666666666667,0.00842198151086121,"0.75",1,34,3,"0.2","0"
"453",462,"M",71,0.2,"1","1",0.777777777777778,0.00352818435625706,"0.25",1,25,2,"0.2","0"
